ID,feild_name,source_data_value,target_data_value
00003644,Amount,121,409
00003645,Amount,433,146
00003646,Amount,273,499
00003647,Amount,121,115
00003648,Amount,373,101
00003649,Amount,432,322
00003650,Amount,351,277
00003651,Amount,357,204
00003652,Amount,427,337
00003653,Amount,442,439
00003654,Amount,435,393
00003655,Amount,135,157
00003656,Amount,283,293
00003657,Amount,479,359
00003658,Amount,377,373
00003659,Amount,242,255
00003660,Amount,145,308
00003661,Amount,173,228
00003662,Amount,459,164
00003663,Amount,237,297
00003664,Amount,174,234
00003665,Amount,216,120
00003666,Amount,307,419
00003667,Amount,201,269
00003668,Amount,244,490
00003669,Amount,259,457
00003670,Amount,252,302
00003671,Amount,223,111
00003672,Amount,216,107
00003673,Amount,100,166
00003674,Amount,268,245
00003675,Amount,228,182
00003676,Amount,438,272
00003677,Amount,342,140
00003678,Amount,465,394
00003679,Amount,320,118
00003680,Amount,235,196
00003681,Amount,362,262
00003682,Amount,205,235
00003683,Amount,173,185
00003684,Amount,225,148
00003685,Amount,318,339
00003686,Amount,443,410
00003687,Amount,365,279
00003688,Amount,191,128
00003689,Amount,459,259
00003690,Amount,426,111
00003691,Amount,328,226
00003692,Amount,267,121
00003693,Amount,480,230
00003694,Amount,259,178
00003696,Amount,210,143
00003697,Amount,496,134
00003698,Amount,185,402
00003699,Amount,382,435
00003700,Amount,477,119
00003701,Amount,207,303
00003702,Amount,134,480
00003703,Amount,108,119
00003704,Amount,449,200
00003705,Amount,259,391
00003706,Amount,316,315
00003707,Amount,344,474
00003708,Amount,322,291
00003709,Amount,238,209
00003710,Amount,231,210
00003711,Amount,284,238
00003712,Amount,480,416
00003713,Amount,342,413
00003714,Amount,380,216
00003715,Amount,245,219
00003716,Amount,480,472
00003717,Amount,347,346
00003718,Amount,118,273
00003719,Amount,405,256
00003720,Amount,319,422
00003721,Amount,358,125
00003722,Amount,104,171
00003723,Amount,480,319
00003724,Amount,455,105
00003725,Amount,222,442
00003726,Amount,309,453
00003727,Amount,243,499
00003728,Amount,259,467
00003729,Amount,321,283
00003730,Amount,494,280
00003731,Amount,262,424
00003732,Amount,412,130
00003733,Amount,164,375
00003734,Amount,356,306
00003735,Amount,446,144
00003736,Amount,137,453
00003737,Amount,302,250
00003738,Amount,328,266
00003739,Amount,167,424
00003740,Amount,234,129
00003741,Amount,469,494
00003742,Amount,372,351
00003743,Amount,153,136
00003744,Amount,118,180
00003745,Amount,431,273
00003746,Amount,356,334
00003747,Amount,104,385
00003748,Amount,111,417
00003749,Amount,127,222
00003750,Amount,436,435
00003751,Amount,184,160
00003752,Amount,178,409
00003753,Amount,161,454
00003754,Amount,169,383
00003755,Amount,219,119
00003756,Amount,325,473
00003757,Amount,206,425
00003758,Amount,350,330
00003759,Amount,260,314
00003760,Amount,249,197
00003761,Amount,199,416
00003762,Amount,343,389
00003763,Amount,101,392
00003764,Amount,367,180
00003765,Amount,453,316
00003766,Amount,218,102
00003767,Amount,184,213
00003768,Amount,452,220
00003769,Amount,417,258
00003770,Amount,388,493
00003771,Amount,138,291
00003772,Amount,114,372
00003773,Amount,466,433
00003774,Amount,196,159
00003775,Amount,197,475
00003776,Amount,480,228
00003777,Amount,337,158
00003778,Amount,339,477
00003779,Amount,441,140
00003780,Amount,209,189
00003781,Amount,184,173
00003782,Amount,145,401
00003783,Amount,128,458
00003784,Amount,365,436
00003785,Amount,341,102
00003786,Amount,290,152
00003787,Amount,302,102
00003788,Amount,351,402
00003789,Amount,219,224
00003790,Amount,180,253
00003791,Amount,454,139
00003792,Amount,245,305
00003793,Amount,178,264
00003794,Amount,187,440
00003795,Amount,283,231
00003796,Amount,124,478
00003797,Amount,416,431
00003798,Amount,272,221
00003799,Amount,266,238
00003800,Amount,315,421
00003801,Amount,373,141
00003802,Amount,441,333
00003803,Amount,282,235
00003804,Amount,165,134
00003805,Amount,441,238
00003806,Amount,258,374
00003807,Amount,354,389
00003808,Amount,485,256
00003809,Amount,199,364
00003810,Amount,204,461
00003811,Amount,342,428
00003812,Amount,459,247
00003813,Amount,364,414
00003814,Amount,347,174
00003815,Amount,230,170
00003816,Amount,435,483
00003817,Amount,429,271
00003818,Amount,273,427
00003819,Amount,238,260
00003820,Amount,390,336
00003821,Amount,213,302
00003822,Amount,453,247
00003823,Amount,372,361
00003824,Amount,428,427
00003825,Amount,154,444
00003826,Amount,136,433
00003827,Amount,317,131
00003828,Amount,407,128
00003829,Amount,431,122
00003830,Amount,295,393
00003831,Amount,174,136
00003832,Amount,265,443
00003833,Amount,249,101
00003834,Amount,262,430
00003835,Amount,457,400
00003836,Amount,265,329
00003837,Amount,298,470
00003838,Amount,274,149
00003839,Amount,299,101
00003840,Amount,348,222
00003841,Amount,405,115
00003842,Amount,450,256
00003843,Amount,159,282
00003844,Amount,498,151
00003845,Amount,369,446
00003846,Amount,227,382
00003847,Amount,274,134
00003848,Amount,260,490
00003849,Amount,246,141
00003850,Amount,347,167
00003851,Amount,268,188
00003852,Amount,434,474
00003853,Amount,179,418
00003854,Amount,116,140
00003855,Amount,495,260
00003856,Amount,382,390
00003857,Amount,294,162
00003858,Amount,429,352
00003859,Amount,244,291
00003860,Amount,167,191
00003861,Amount,280,467
00003862,Amount,394,310
00003863,Amount,286,492
00003864,Amount,452,357
00003865,Amount,404,246
00003866,Amount,117,281
00003867,Amount,396,104
00003868,Amount,449,116
00003869,Amount,380,396
00003870,Amount,357,443
00003871,Amount,243,100
00003872,Amount,419,127
00003873,Amount,411,433
00003874,Amount,460,296
00003875,Amount,336,116
00003876,Amount,408,219
00003877,Amount,153,127
00003878,Amount,163,469
00003879,Amount,229,224
00003880,Amount,318,459
00003881,Amount,390,148
00003882,Amount,410,486
00003883,Amount,473,340
00003884,Amount,355,330
00003885,Amount,337,202
00003886,Amount,384,213
00003887,Amount,325,469
00003888,Amount,353,113
00003889,Amount,128,389
00003890,Amount,174,348
00003891,Amount,352,141
00003892,Amount,395,485
00003893,Amount,273,356
00003894,Amount,242,486
00003895,Amount,433,274
00003896,Amount,161,247
00003897,Amount,452,387
00003898,Amount,144,259
00003899,Amount,208,132
00003900,Amount,419,206
00003901,Amount,267,222
00003902,Amount,415,142
00003903,Amount,227,181
00003904,Amount,412,421
00003905,Amount,314,184
00003906,Amount,422,352
00003907,Amount,155,353
00003908,Amount,478,105
00003909,Amount,192,268
00003910,Amount,116,198
00003911,Amount,101,425
00003912,Amount,389,125
00003913,Amount,149,137
00003914,Amount,317,183
00003915,Amount,210,470
00003916,Amount,333,200
00003917,Amount,139,422
00003918,Amount,210,280
00003919,Amount,165,247
00003920,Amount,186,223
00003921,Amount,472,420
00003922,Amount,458,444
00003923,Amount,346,352
00003924,Amount,180,288
00003925,Amount,358,413
00003926,Amount,436,429
00003927,Amount,487,228
00003928,Amount,102,404
00003929,Amount,476,311
00003930,Amount,198,392
00003931,Amount,132,263
00003932,Amount,334,399
00003933,Amount,455,264
00003934,Amount,260,413
00003935,Amount,274,281
00003936,Amount,312,225
00003937,Amount,287,468
00003938,Amount,248,278
00003939,Amount,408,350
00003940,Amount,236,100
00003941,Amount,406,425
00003942,Amount,198,225
00003943,Amount,415,325
00003944,Amount,390,341
00003945,Amount,175,402
00003946,Amount,357,274
00003947,Amount,140,141
00003948,Amount,260,189
00003949,Amount,146,466
00003950,Amount,253,389
00003951,Amount,170,475
00003952,Amount,419,130
00003953,Amount,364,139
00003954,Amount,379,184
00003955,Amount,416,403
00003956,Amount,410,400
00003957,Amount,317,240
00003958,Amount,313,417
00003959,Amount,113,196
00003960,Amount,446,274
00003961,Amount,175,283
00003962,Amount,404,378
00003963,Amount,170,224
00003964,Amount,456,117
00003965,Amount,500,247
00003966,Amount,261,167
00003967,Amount,359,323
00003968,Amount,413,467
00003969,Amount,272,294
00003970,Amount,330,196
00003971,Amount,243,357
00003972,Amount,341,339
00003973,Amount,366,300
00003974,Amount,307,129
00003975,Amount,148,108
00003976,Amount,372,324
00003977,Amount,155,278
00003978,Amount,474,125
00003979,Amount,175,333
00003980,Amount,165,339
00003981,Amount,239,128
00003982,Amount,182,470
00003983,Amount,341,155
00003984,Amount,466,387
00003985,Amount,142,116
00003986,Amount,221,270
00003987,Amount,183,234
00003988,Amount,303,460
00003989,Amount,414,193
00003990,Amount,213,426
00003991,Amount,329,163
00003992,Amount,308,490
00003993,Amount,304,475
00003994,Amount,319,371
00003995,Amount,336,308
00003996,Amount,194,135
00003997,Amount,336,160
00003998,Amount,231,278
00003999,Amount,243,289
00004000,Amount,312,442
00004001,Amount,373,232
00004002,Amount,429,457
00004003,Amount,351,174
00004004,Amount,209,470
00004005,Amount,439,500
00004006,Amount,214,321
00004007,Amount,146,457
00004008,Amount,197,396
00004009,Amount,408,330
00004010,Amount,106,339
00004011,Amount,138,237
00004012,Amount,408,199
00004013,Amount,201,249
00004014,Amount,304,469
00004015,Amount,236,207
00004016,Amount,116,304
00004017,Amount,222,461
00004018,Amount,465,348
00004019,Amount,244,186
00004020,Amount,313,395
00004021,Amount,170,382
00004022,Amount,282,204
00004023,Amount,382,149
00004024,Amount,187,344
00004025,Amount,491,218
00004026,Amount,284,230
00004027,Amount,182,281
00004028,Amount,412,142
00004029,Amount,418,484
00004030,Amount,422,318
00004031,Amount,305,380
00004032,Amount,339,207
00004033,Amount,255,367
00004034,Amount,265,376
00004035,Amount,449,258
00004036,Amount,419,468
00004037,Amount,160,218
00004038,Amount,288,298
00004039,Amount,493,328
00004040,Amount,334,379
00004041,Amount,326,448
00004042,Amount,310,307
00004043,Amount,156,139
00004044,Amount,448,500
00004045,Amount,279,426
00004046,Amount,263,250
00004047,Amount,441,470
00004048,Amount,360,340
00004049,Amount,244,300
00004050,Amount,329,275
00004051,Amount,103,276
00004052,Amount,129,350
00004053,Amount,371,248
00004054,Amount,396,196
00004055,Amount,212,373
00004056,Amount,458,236
00004057,Amount,236,322
00004058,Amount,160,190
00004059,Amount,124,123
00004060,Amount,334,246
00004061,Amount,129,177
00004062,Amount,316,288
00004063,Amount,110,310
00004064,Amount,382,167
00004065,Amount,121,452
00004066,Amount,249,126
00004067,Amount,443,403
00004068,Amount,450,151
00004069,Amount,169,207
00004070,Amount,271,132
00004071,Amount,390,489
00004072,Amount,418,197
00004073,Amount,221,463
00004074,Amount,373,105
00004075,Amount,187,399
00004076,Amount,343,231
00004077,Amount,308,406
00004078,Amount,188,223
00004079,Amount,312,212
00004080,Amount,385,333
00004081,Amount,354,481
00004082,Amount,296,113
00004083,Amount,470,333
00004084,Amount,486,438
00004085,Amount,185,159
00004086,Amount,245,199
00004087,Amount,242,427
00004088,Amount,288,493
00004089,Amount,341,230
00004090,Amount,389,152
00004091,Amount,142,421
00004092,Amount,387,496
00004093,Amount,134,496
00004094,Amount,259,243
00004095,Amount,214,436
00004096,Amount,260,160
00004097,Amount,237,385
00004098,Amount,332,404
00004099,Amount,154,440
00004100,Amount,347,461
00004101,Amount,283,273
00004102,Amount,329,156
00004103,Amount,467,408
00004104,Amount,460,350
00004105,Amount,239,150
00004106,Amount,264,381
00004107,Amount,259,290
00004108,Amount,486,265
00004109,Amount,130,421
00004110,Amount,382,310
00004111,Amount,215,133
00004112,Amount,263,440
00004113,Amount,105,290
00004114,Amount,259,225
00004115,Amount,139,300
00004116,Amount,193,115
00004117,Amount,459,383
00004118,Amount,240,493
00004119,Amount,245,214
00004120,Amount,456,195
00004121,Amount,135,456
00004122,Amount,177,420
00004123,Amount,226,103
00004124,Amount,377,169
00004125,Amount,288,399
00004126,Amount,185,157
00004127,Amount,105,268
00004128,Amount,473,101
00004129,Amount,171,124
00004130,Amount,313,128
00004131,Amount,145,329
00004132,Amount,235,184
00004133,Amount,405,107
00004134,Amount,435,187
00004135,Amount,103,485
00004136,Amount,316,384
00004137,Amount,104,213
00004138,Amount,143,323
00004139,Amount,106,445
00004140,Amount,199,326
00004141,Amount,459,102
00004142,Amount,273,435
00004143,Amount,468,154
00004144,Amount,191,331
00004145,Amount,364,431
00004146,Amount,146,350
00004147,Amount,136,156
00004148,Amount,239,269
00004149,Amount,135,327
00004150,Amount,342,233
00004151,Amount,106,221
00004152,Amount,382,421
00004153,Amount,182,243
00004154,Amount,174,189
00004155,Amount,333,351
00004156,Amount,460,209
00004157,Amount,180,303
00004158,Amount,187,248
00004159,Amount,384,315
00004160,Amount,396,103
00004161,Amount,421,392
00004162,Amount,209,448
00004163,Amount,265,450
00004164,Amount,193,331
00004165,Amount,220,340
00004166,Amount,162,160
00004167,Amount,165,476
00004168,Amount,435,416
00004169,Amount,477,420
00004170,Amount,426,498
00004171,Amount,314,303
00004172,Amount,137,344
00004173,Amount,452,348
00004174,Amount,101,150
00004175,Amount,121,265
00004176,Amount,176,302
00004177,Amount,424,461
00004178,Amount,350,435
00004179,Amount,468,428
00004180,Amount,268,358
00004181,Amount,446,304
00004182,Amount,155,467
00004183,Amount,398,178
00004184,Amount,292,312
00004185,Amount,110,143
00004186,Amount,116,244
00004187,Amount,370,153
00004188,Amount,392,280
00004189,Amount,223,185
00004190,Amount,418,128
00004191,Amount,130,228
00004192,Amount,215,146
00004193,Amount,420,482
00004194,Amount,256,326
00004195,Amount,228,188
00004196,Amount,118,349
00004197,Amount,437,137
00004198,Amount,187,479
00004199,Amount,341,329
00004200,Amount,274,469
00004201,Amount,305,463
00004202,Amount,308,361
00004203,Amount,417,209
00004204,Amount,278,147
00004205,Amount,195,118
00004206,Amount,118,258
00004207,Amount,300,485
00004208,Amount,154,448
00004209,Amount,252,462
00004210,Amount,415,425
00004211,Amount,464,238
00004212,Amount,352,141
00004213,Amount,393,147
00004214,Amount,318,103
00004215,Amount,447,303
00004216,Amount,137,118
00004217,Amount,477,287
00004218,Amount,417,177
00004219,Amount,319,403
00004220,Amount,215,108
00004221,Amount,105,304
00004222,Amount,191,274
00004223,Amount,114,121
00004224,Amount,266,459
00004225,Amount,385,346
00004226,Amount,102,354
00004227,Amount,129,450
00004228,Amount,165,229
00004229,Amount,382,152
00004230,Amount,260,467
00004231,Amount,169,452
00004232,Amount,229,282
00004233,Amount,454,351
00004234,Amount,150,231
00004235,Amount,493,155
00004236,Amount,286,231
00004237,Amount,275,335
00004238,Amount,323,103
00004239,Amount,309,118
00004240,Amount,494,418
00004241,Amount,452,374
00004242,Amount,413,212
00004243,Amount,462,440
00004244,Amount,461,445
00004245,Amount,390,385
00004246,Amount,211,464
00004247,Amount,489,288
00004248,Amount,451,251
00004249,Amount,368,185
00004250,Amount,485,314
00004251,Amount,277,182
00004252,Amount,375,229
00004253,Amount,239,107
00004254,Amount,412,476
00004255,Amount,320,204
00004256,Amount,269,181
00004257,Amount,397,139
00004258,Amount,185,459
00004259,Amount,290,198
00004260,Amount,342,175
00004261,Amount,116,159
00004262,Amount,495,487
00004263,Amount,391,473
00004264,Amount,237,385
00004265,Amount,222,135
00004266,Amount,151,481
00004267,Amount,337,390
00004268,Amount,469,114
00004269,Amount,467,198
00004270,Amount,151,419
00004271,Amount,148,309
00004272,Amount,473,236
00004273,Amount,138,449
00004274,Amount,120,369
00004275,Amount,121,416
00004276,Amount,247,203
00004277,Amount,369,426
00004278,Amount,204,124
00004279,Amount,444,194
